,player_id,player,fg,fga,x3p,x3pa,x2p,x2pa,ft,fta,orb,drb,trb,ast,stl,blk,tov,pf,pts,all_star,roy,smoy,dpoy,mip,mvp,All-League,All-Defense,All-Rookie,Finals MVP,Champion,HOFer
800,801,Jerry Lucas,6114,12240,0.0,0.0,6114,12240,2835,3620,62.0,312.0,13893.0,2907,28.0,24.0,0.0,2551,15063,7,1,0,0,0,0,21,0,5,0,1,1
801,802,Jim King,1753,4196,0.0,0.0,1753,4196,1010,1290,0.0,0.0,1562.0,1464,0.0,0.0,0.0,1265,4516,1,0,0,0,0,0,0,0,0,0,0,0
802,803,John Windsor,10,27,0.0,0.0,10,27,7,8,0.0,0.0,26.0,2,0.0,0.0,0.0,13,27,0,0,0,0,0,0,0,0,0,0,0,0
803,804,Ken Rohloff,0,1,0.0,0.0,0,1,0,0,0.0,0.0,0.0,1,0.0,0.0,0.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
804,805,Larry Comley,8,37,0.0,0.0,8,37,9,16,0.0,0.0,19.0,12,0.0,0.0,0.0,11,25,0,0,0,0,0,0,0,0,0,0,0,0
805,806,Larry Siegfried,2192,5371,0.0,0.0,2192,5371,1694,1982,0.0,0.0,1609.0,2022,0.0,0.0,0.0,1360,6078,0,0,0,0,0,0,0,0,0,0,0,0
806,807,Mel Gibson,6,20,0.0,0.0,6,20,1,2,0.0,0.0,4.0,6,0.0,0.0,0.0,10,13,0,0,0,0,0,0,0,0,0,0,0,0
807,808,Mel Peterson,466,1055,9.0,40.0,457,1015,91,111,67.0,116.0,635.0,160,0.0,0.0,161.0,228,1032,0,0,0,0,0,0,0,0,0,0,0,0
808,809,Nate Thurmond,5663,13442,0.0,0.0,5663,13442,3457,5212,859.0,2127.0,14879.0,2669,147.0,651.0,0.0,2784,14783,7,0,0,0,0,0,0,19,5,0,0,1
809,810,Reggie Harding,927,2215,0.0,1.0,927,2214,321,533,0.0,0.0,2199.0,396,0.0,0.0,77.0,635,2175,0,0,0,0,0,0,0,0,0,0,0,0
810,811,Rod Thorn,2245,5207,0.0,0.0,2245,5207,1302,1805,0.0,0.0,1673.0,1359,0.0,0.0,0.0,928,5792,0,0,0,0,0,0,0,0,5,0,0,0
811,812,Roger Strickland,1,3,0.0,0.0,1,3,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,1,2,0,0,0,0,0,0,0,0,0,0,0,0
812,813,Tom Hoover,671,1483,4.0,14.0,667,1469,472,743,290.0,654.0,1860.0,354,0.0,0.0,483.0,971,1818,0,0,0,0,0,0,0,0,0,0,0,0
813,814,Tom Thacker,423,1174,10.0,44.0,413,1130,164,323,129.0,171.0,822.0,466,0.0,0.0,149.0,611,1020,0,0,0,0,0,0,0,0,0,0,0,0
814,815,Barry Kramer,136,403,0.0,1.0,136,402,127,176,7.0,6.0,213.0,85,0.0,0.0,11.0,144,399,0,0,0,0,0,0,0,0,0,0,0,0
815,816,Bud Koper,106,241,0.0,0.0,106,241,35,42,0.0,0.0,61.0,43,0.0,0.0,0.0,59,247,0,0,0,0,0,0,0,0,0,0,0,0
816,817,Cotton Nash,200,595,0.0,1.0,200,594,207,266,0.0,0.0,356.0,84,0.0,0.0,49.0,177,607,0,0,0,0,0,0,0,0,0,0,0,0
817,818,Em Bryant,1501,3665,0.0,0.0,1501,3665,720,1043,0.0,0.0,1593.0,1700,0.0,0.0,0.0,1729,3722,0,0,0,0,0,0,0,0,0,0,0,0
818,819,Gary Bradds,1160,2460,1.0,20.0,1159,2440,928,1172,369.0,752.0,1502.0,241,0.0,0.0,428.0,675,3249,0,0,0,0,0,0,0,0,0,0,0,0
819,820,George Wilson,1198,3158,0.0,0.0,1198,3158,745,1110,0.0,0.0,3071.0,430,0.0,0.0,0.0,1225,3141,0,0,0,0,0,0,0,0,0,0,0,0
820,821,Happy Hairston,5204,10832,0.0,0.0,5204,10832,3716,5015,639.0,1347.0,9411.0,1484,116.0,28.0,0.0,2763,14124,0,0,0,0,0,0,0,0,0,0,1,0
821,822,Howard Komives,3351,8626,0.0,0.0,3351,8626,1817,2200,10.0,33.0,2103.0,3344,32.0,3.0,0.0,2320,8519,0,0,0,0,0,0,0,0,5,0,0,0
822,823,Jeff Mullins,5383,11631,0.0,0.0,5383,11631,2251,2764,144.0,287.0,3427.0,3023,140.0,37.0,0.0,2165,13017,3,0,0,0,0,0,0,0,0,0,1,0
823,824,Jerry Grote,6,11,0.0,0.0,6,11,2,2,0.0,0.0,4.0,4,0.0,0.0,0.0,5,14,0,0,0,0,0,0,0,0,0,0,0,0
824,825,Jim Barnes,2232,5185,0.0,0.0,2232,5185,1321,1929,0.0,0.0,4333.0,554,0.0,0.0,0.0,2164,5785,0,0,0,0,0,0,0,0,5,0,0,0
825,826,Joe Caldwell,5706,12303,18.0,80.0,5688,12223,2190,3772,783.0,967.0,4553.0,2773,385.0,45.0,975.0,2531,13620,4,0,0,0,0,0,3,8,5,0,0,0
826,827,John Thompson,98,239,0.0,0.0,98,239,66,111,0.0,0.0,260.0,19,0.0,0.0,0.0,156,262,0,0,0,0,0,0,0,0,0,0,0,0
827,828,John Tresvant,3333,7374,0.0,0.0,3333,7374,2224,3236,0.0,0.0,6112.0,1402,0.0,0.0,0.0,2977,8890,0,0,0,0,0,0,0,0,0,0,0,0
828,829,Larry Jones,3963,8731,168.0,605.0,3795,8126,3109,3910,865.0,1443.0,2964.0,2236,85.0,18.0,1277.0,1771,11203,4,0,0,0,0,0,15,0,0,0,0,0
829,830,Les Hunter,2488,5613,42.0,210.0,2446,5403,1462,2087,1310.0,2357.0,3717.0,847,0.0,0.0,1213.0,1802,6480,2,0,0,0,0,0,0,0,0,0,0,0
830,831,Luke Jackson,2004,4824,0.0,0.0,2004,4824,1162,1610,0.0,0.0,4613.0,818,0.0,0.0,0.0,1564,5170,1,0,0,0,0,0,0,0,5,0,0,0
831,832,McCoy McLemore,2560,6523,0.0,0.0,2560,6523,1629,2102,0.0,0.0,4206.0,1055,0.0,0.0,0.0,1896,6749,0,0,0,0,0,0,0,0,0,0,1,0
832,833,Mel Counts,2974,6835,0.0,0.0,2974,6835,1294,1704,185.0,502.0,5353.0,1217,85.0,74.0,0.0,2548,7242,0,0,0,0,0,0,0,0,0,0,1,0
833,834,Paul Silas,4293,9949,0.0,0.0,4293,9949,3196,4748,2035.0,3213.0,12357.0,2572,358.0,138.0,333.0,3105,11782,2,0,0,0,0,0,0,19,0,0,3,0
834,835,Ron Bonham,247,637,0.0,2.0,247,635,229,278,0.0,0.0,170.0,44,0.0,0.0,32.0,98,723,0,0,0,0,0,0,0,0,0,0,0,0
835,836,Steve Courtin,42,103,0.0,0.0,42,103,17,21,0.0,0.0,22.0,22,0.0,0.0,0.0,44,101,0,0,0,0,0,0,0,0,0,0,0,0
836,837,Wali Jones,2713,6627,6.0,25.0,2707,6602,1295,1617,15.0,80.0,1480.0,2132,54.0,3.0,76.0,1869,6727,0,0,0,0,0,0,0,0,5,0,0,0
837,838,Walt Hazzard,3704,8418,0.0,0.0,3704,8418,1940,2559,18.0,39.0,2234.0,3684,26.0,6.0,0.0,2137,9348,1,0,0,0,0,0,0,0,0,0,0,0
838,839,Willis Reed,4859,10202,0.0,0.0,4859,10202,2465,3298,47.0,94.0,8414.0,1186,12.0,21.0,0.0,2411,12183,7,1,0,0,0,1,17,5,5,2,2,1
839,840,Barry Clemens,2262,4987,0.0,0.0,2262,4987,788,1043,102.0,295.0,2532.0,905,131.0,11.0,0.0,1665,5312,0,0,0,0,0,0,0,0,0,0,0,0
840,841,Bill Buntin,118,299,0.0,0.0,118,299,88,143,0.0,0.0,252.0,36,0.0,0.0,0.0,119,324,0,0,0,0,0,0,0,0,0,0,0,0
841,842,Billy Cunningham,6140,13587,15.0,57.0,6125,13530,4015,5502,485.0,1731.0,7981.0,3305,390.0,66.0,508.0,2845,16310,5,0,0,0,0,1,23,0,5,0,0,1
842,843,Bob Warlick,821,2027,0.0,1.0,821,2026,344,568,51.0,63.0,718.0,519,0.0,0.0,57.0,490,1986,0,0,0,0,0,0,0,0,0,0,0,0
843,844,Bob Weiss,2477,5845,0.0,0.0,2477,5845,1541,1866,81.0,261.0,1560.0,3130,287.0,52.0,0.0,1750,6495,0,0,0,0,0,0,0,0,0,0,0,0
844,845,Dave Stallworth,2219,5074,0.0,0.0,2219,5074,1246,1683,58.0,87.0,2886.0,1030,31.0,7.0,0.0,1476,5684,0,0,0,0,0,0,0,0,0,0,1,0
845,846,Dick Van Arsdale,5413,11661,0.0,0.0,5413,11661,4253,5385,188.0,476.0,3807.0,3057,264.0,44.0,0.0,2575,15079,3,0,0,0,0,0,0,3,5,0,0,0
846,847,Fred Hetzel,2245,5293,0.0,0.0,2245,5293,1379,1679,0.0,0.0,3057.0,574,0.0,0.0,0.0,1394,5869,0,0,0,0,0,0,0,0,5,0,0,0
847,848,Gail Goodrich,7431,16300,0.0,0.0,7431,16300,4319,5354,453.0,651.0,3279.0,4805,545.0,72.0,390.0,2775,19181,5,0,0,0,0,0,5,0,0,0,1,1
848,849,Jerry Sloan,4116,9646,0.0,0.0,4116,9646,2339,3239,367.0,843.0,5615.0,1925,381.0,32.0,0.0,2700,10571,2,0,0,0,0,0,0,26,0,0,0,0
849,850,Jesse Branson,377,883,2.0,9.0,375,874,335,477,0.0,0.0,550.0,68,0.0,0.0,115.0,252,1091,0,0,0,0,0,0,0,0,0,0,0,0
850,851,Jim Washington,3837,8544,0.0,0.0,3837,8544,1980,2774,428.0,1088.0,7763.0,1362,117.0,126.0,0.0,2723,9654,0,0,0,0,0,0,0,0,0,0,0,0
851,852,Joe Strawder,737,1729,0.0,0.0,737,1729,503,733,0.0,0.0,2296.0,245,0.0,0.0,0.0,961,1977,0,0,0,0,0,0,0,0,0,0,0,0
852,853,John Fairchild,534,1343,27.0,72.0,507,1271,337,494,110.0,182.0,669.0,156,0.0,0.0,267.0,420,1432,0,0,0,0,0,0,0,0,0,0,0,0
853,854,Jon McGlocklin,4001,8174,0.0,0.0,4001,8174,1167,1381,61.0,214.0,1928.0,2280,102.0,13.0,0.0,1370,9169,1,0,0,0,0,0,0,0,0,0,1,0
854,855,Keith Erickson,3014,6926,0.0,0.0,3014,6926,1223,1591,306.0,827.0,3449.0,1991,222.0,45.0,0.0,2081,7251,0,0,0,0,0,0,0,0,0,0,2,0
855,856,Rick Barry,9695,21283,176.0,593.0,9519,20690,5713,6397,982.0,3589.0,6863.0,4952,1104.0,269.0,1364.0,3028,25279,12,1,0,0,0,0,48,0,5,1,1,1
856,857,Ron Reed,409,1124,0.0,0.0,409,1124,133,233,0.0,0.0,762.0,173,0.0,0.0,0.0,278,951,0,0,0,0,0,0,0,0,0,0,0,0
857,858,Ron Watts,12,46,0.0,0.0,12,46,16,23,0.0,0.0,39.0,2,0.0,0.0,0.0,17,40,0,0,0,0,0,0,0,0,0,0,0,0
858,859,Thales McReynolds,1,12,0.0,0.0,1,12,1,2,0.0,0.0,6.0,1,0.0,0.0,0.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
859,860,Tom Van Arsdale,6754,15736,0.0,0.0,6754,15736,3982,5210,324.0,995.0,4803.0,2615,321.0,19.0,0.0,3605,17490,3,0,0,0,0,0,0,0,5,0,0,0
860,861,Will Frazier,575,1386,1.0,2.0,574,1384,349,572,148.0,268.0,1087.0,171,0.0,0.0,221.0,420,1500,0,0,0,0,0,0,0,0,0,0,0,0
861,862,Willie Somerset,1723,4105,105.0,385.0,1618,3720,1336,1637,282.0,382.0,984.0,794,0.0,0.0,594.0,754,4887,1,0,0,0,0,0,0,0,0,0,0,0
862,863,Archie Clark,5405,11300,0.0,0.0,5405,11300,2947,3830,130.0,383.0,2695.0,4111,231.0,15.0,0.0,2000,13757,2,0,0,0,0,0,3,0,0,0,0,0
863,864,Bill Melchionni,2753,6002,37.0,157.0,2716,5845,1327,1640,223.0,859.0,1284.0,3247,172.0,20.0,1271.0,1398,6870,3,0,0,0,0,0,5,0,0,0,0,0
864,865,Bob Hogsett,12,36,0.0,0.0,12,36,13,23,0.0,0.0,26.0,2,0.0,0.0,4.0,16,37,0,0,0,0,0,0,0,0,0,0,0,0
865,866,Bob Love,5717,13388,0.0,0.0,5717,13388,3181,3956,631.0,1152.0,5001.0,1188,254.0,62.0,0.0,2309,14615,3,0,0,0,0,0,6,9,0,0,0,0
866,867,Cazzie Russell,5172,11154,0.0,0.0,5172,11154,2033,2459,343.0,685.0,3068.0,1838,239.0,33.0,35.0,1693,12377,1,0,0,0,0,0,0,0,5,0,1,0
867,868,Clyde Lee,2432,5650,0.0,0.0,2432,5650,1340,2165,928.0,1637.0,8383.0,893,110.0,84.0,0.0,2488,6204,1,0,0,0,0,0,0,0,0,0,0,0
868,869,Dave Bing,6962,15769,0.0,0.0,6962,15769,4403,5683,418.0,741.0,3420.0,5397,483.0,89.0,216.0,2615,18327,7,1,0,0,0,0,13,0,5,0,0,1
869,870,Dave Deutsch,6,36,0.0,0.0,6,36,9,20,0.0,0.0,21.0,15,0.0,0.0,0.0,17,21,0,0,0,0,0,0,0,0,0,0,0,0
870,871,Dave Schellhase,87,249,0.0,0.0,87,249,34,60,0.0,0.0,76.0,60,0.0,0.0,0.0,70,208,0,0,0,0,0,0,0,0,0,0,0,0
871,872,Dick Snyder,5346,10882,0.0,0.0,5346,10882,2144,2606,248.0,740.0,3055.0,3109,300.0,157.0,84.0,2730,12836,0,0,0,0,0,0,0,0,0,0,1,0
872,873,Dorie Murrey,671,1572,0.0,0.0,671,1572,572,844,0.0,0.0,1776.0,258,0.0,0.0,0.0,976,1914,0,0,0,0,0,0,0,0,0,0,0,0
873,874,Erwin Mueller,1976,4589,0.0,0.0,1976,4589,1054,1684,17.0,33.0,3269.0,1426,0.0,0.0,25.0,1426,5006,0,0,0,0,0,0,0,0,5,0,0,0
874,875,Flynn Robinson,4162,9227,8.0,30.0,4154,9197,2381,2830,28.0,50.0,2012.0,2309,23.0,2.0,50.0,1855,10713,1,0,0,0,0,0,0,0,0,0,1,0
875,876,Freddie Crawford,1166,2652,0.0,0.0,1166,2652,526,894,0.0,0.0,1045.0,829,0.0,0.0,0.0,940,2858,0,0,0,0,0,0,0,0,0,0,1,0
876,877,Freddie Lewis,4881,11197,293.0,1050.0,4588,10147,3509,4280,1027.0,1506.0,3017.0,3346,520.0,26.0,1966.0,2284,13564,3,0,0,0,0,0,0,0,0,0,0,0
877,878,Hank Finkel,1125,2508,0.0,0.0,1125,2508,540,816,74.0,173.0,2151.0,426,10.0,10.0,0.0,1090,2790,0,0,0,0,0,0,0,0,0,0,1,0
878,879,Henry Akin,130,371,0.0,2.0,130,369,48,71,0.0,4.0,181.0,40,0.0,0.0,4.0,130,308,0,0,0,0,0,0,0,0,0,0,0,0
879,880,Jack Marin,5766,12411,0.0,0.0,5766,12411,2719,3219,387.0,1027.0,4885.0,2121,246.0,96.0,0.0,2793,14251,2,0,0,0,0,0,0,0,5,0,0,0
880,881,Jerry Chambers,1115,2534,2.0,10.0,1113,2524,435,562,120.0,173.0,1032.0,270,11.0,3.0,83.0,639,2667,0,0,0,0,0,0,0,0,0,0,0,0
881,882,Jim Barnett,3611,8294,0.0,0.0,3611,8294,2083,2601,251.0,431.0,2438.0,2408,178.0,46.0,0.0,1733,9305,0,0,0,0,0,0,0,0,0,0,0,0
882,883,Jim Ware,58,198,0.0,0.0,58,198,34,53,2.0,5.0,153.0,14,0.0,0.0,1.0,67,150,0,0,0,0,0,0,0,0,0,0,0,0
883,884,Joe Ellis,1946,4884,0.0,0.0,1946,4884,731,1005,37.0,85.0,2686.0,716,33.0,9.0,0.0,1397,4623,0,0,0,0,0,0,0,0,0,0,0,0
884,885,John Block,3142,7219,0.0,0.0,3142,7219,2336,2992,267.0,588.0,4759.0,969,153.0,99.0,0.0,2096,8620,1,0,0,0,0,0,0,0,0,0,0,0
885,886,Johnny Austin,113,301,0.0,11.0,113,290,114,156,0.0,0.0,71.0,62,0.0,0.0,57.0,122,340,0,0,0,0,0,0,0,0,0,0,0,0
886,887,Lou Hudson,7392,15129,0.0,0.0,7392,15129,3156,3960,436.0,718.0,3926.0,2432,516.0,98.0,249.0,2439,17940,6,0,0,0,0,0,3,0,5,0,0,0
887,888,Matt Guokas,2266,4652,0.0,0.0,2266,4652,859,1189,130.0,377.0,1788.0,2824,189.0,65.0,0.0,1900,5391,0,0,0,0,0,0,0,0,0,0,0,0
888,889,Nate Bowman,317,817,0.0,1.0,317,816,111,210,32.0,55.0,878.0,175,0.0,0.0,17.0,557,745,0,0,0,0,0,0,0,0,0,0,1,0
889,890,Neil Johnson,1036,2165,1.0,6.0,1035,2159,560,832,533.0,785.0,2003.0,632,0.0,0.0,361.0,1067,2633,1,0,0,0,0,0,0,0,0,0,0,0
890,891,Toby Kimball,1383,3251,0.0,0.0,1383,3251,704,1229,193.0,385.0,3870.0,571,51.0,23.0,0.0,1280,3470,0,0,0,0,0,0,0,0,0,0,0,0
891,892,Tommy Kron,505,1305,7.0,19.0,498,1286,334,435,24.0,45.0,672.0,605,0.0,0.0,59.0,525,1351,0,0,0,0,0,0,0,0,0,0,0,0
892,893,Walt Wesley,2121,4909,0.0,0.0,2121,4909,1040,1658,99.0,164.0,3457.0,428,23.0,30.0,0.0,1576,5282,0,0,0,0,0,0,0,0,0,0,0,0
893,894,Wayne Molis,211,501,4.0,6.0,207,495,89,135,0.0,0.0,362.0,80,0.0,0.0,52.0,107,515,0,0,0,0,0,0,0,0,0,0,0,0
894,895,Al Beard,12,23,0.0,0.0,12,23,6,11,0.0,0.0,46.0,0,0.0,0.0,12.0,29,30,0,0,0,0,0,0,0,0,0,0,0,0
895,896,Al Jackson,0,3,0.0,0.0,0,3,0,0,0.0,0.0,0.0,1,0.0,0.0,0.0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
896,897,Al Salvadori,21,58,1.0,1.0,20,57,11,16,0.0,0.0,46.0,4,0.0,0.0,12.0,28,54,0,0,0,0,0,0,0,0,0,0,0,0
897,898,Al Tucker,1946,4251,33.0,89.0,1913,4162,858,1197,110.0,347.0,2345.0,454,0.0,0.0,154.0,1084,4783,0,0,0,0,0,0,0,0,5,0,0,0
898,899,Andrew Anderson,1327,3160,11.0,82.0,1316,3078,767,1007,382.0,338.0,887.0,536,0.0,0.0,512.0,734,3432,0,0,0,0,0,0,0,0,0,0,0,0
899,900,Art Williams,1183,2884,0.0,0.0,1183,2884,526,722,23.0,104.0,1712.0,2397,51.0,3.0,10.0,1247,2892,0,0,0,0,0,0,0,0,0,0,1,0
900,901,Arthur Becker,2502,5177,14.0,37.0,2488,5140,1065,1268,1016.0,2032.0,3048.0,464,0.0,0.0,667.0,1677,6083,2,0,0,0,0,0,0,0,0,0,0,0
901,902,Arvesta Kelly,631,1407,51.0,204.0,580,1203,281,443,204.0,300.0,537.0,362,0.0,0.0,366.0,478,1594,0,0,0,0,0,0,0,0,0,0,0,0
902,903,Barry Leibowitz,640,1746,12.0,78.0,628,1668,496,616,0.0,0.0,340.0,602,0.0,0.0,448.0,416,1788,0,0,0,0,0,0,0,0,0,0,0,0
903,904,Bill Allen,120,280,2.0,2.0,118,278,58,99,0.0,0.0,269.0,23,0.0,0.0,38.0,121,300,0,0,0,0,0,0,0,0,0,0,0,0
904,905,Bill Bradley,3927,8763,0.0,0.0,3927,8763,1363,1623,198.0,643.0,2354.0,2533,209.0,65.0,0.0,2363,9217,1,0,0,0,0,0,0,0,0,0,2,1
905,906,Bill Bradley,82,258,3.0,18.0,79,240,51,56,0.0,0.0,47.0,54,0.0,0.0,50.0,40,218,1,0,0,0,0,0,0,0,0,0,0,1
906,907,Bill Crow,1,8,0.0,0.0,1,8,1,4,0.0,0.0,2.0,0,0.0,0.0,1.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
907,908,Bill Dinwiddie,404,1095,0.0,0.0,404,1095,166,272,0.0,0.0,720.0,129,0.0,0.0,0.0,381,974,0,0,0,0,0,0,0,0,0,0,0,0
908,909,Bill Garner,28,103,0.0,1.0,28,102,25,50,0.0,0.0,119.0,24,0.0,0.0,47.0,101,81,0,0,0,0,0,0,0,0,0,0,0,0
909,910,Bill Meyer,10,22,0.0,0.0,10,22,2,2,0.0,0.0,5.0,1,0.0,0.0,2.0,7,22,0,0,0,0,0,0,0,0,0,0,0,0
910,911,Bill Turner,819,2007,0.0,0.0,819,2007,518,711,0.0,0.0,1370.0,221,0.0,0.0,0.0,814,2156,0,0,0,0,0,0,0,0,0,0,0,0
911,912,Bob Bedell,878,2075,11.0,58.0,867,2017,490,633,333.0,547.0,1386.0,320,0.0,0.0,370.0,595,2257,0,0,0,0,0,0,0,0,0,0,0,0
912,913,Bob McIntyre,82,219,1.0,4.0,81,215,34,59,9.0,11.0,121.0,16,0.0,0.0,33.0,35,199,0,0,0,0,0,0,0,0,0,0,0,0
913,914,Bob Netolicky,4372,8892,14.0,68.0,4358,8824,1854,2809,2283.0,3628.0,5911.0,942,65.0,85.0,1280.0,1478,10612,4,0,0,0,0,0,3,0,5,0,0,0
914,915,Bob Riedy,45,129,0.0,0.0,45,129,41,67,0.0,0.0,68.0,5,0.0,0.0,21.0,27,131,0,0,0,0,0,0,0,0,0,0,0,0
915,916,Bob Rule,3298,7245,0.0,0.0,3298,7245,1699,2485,43.0,60.0,3975.0,748,12.0,10.0,0.0,1517,8295,1,0,0,0,0,0,0,0,5,0,0,0
916,917,Bob Verga,3489,8016,165.0,549.0,3324,7467,2184,2938,798.0,870.0,1806.0,1445,12.0,0.0,1410.0,1402,9327,1,0,0,0,0,0,5,0,0,0,0,0
917,918,Bobby Edmonds,214,493,1.0,6.0,213,487,151,232,2.0,2.0,378.0,29,0.0,0.0,123.0,184,580,0,0,0,0,0,0,0,0,0,0,0,0
918,919,Bobby Lewis,564,1482,0.0,0.0,564,1482,353,496,0.0,0.0,533.0,555,0.0,0.0,0.0,503,1481,0,0,0,0,0,0,0,0,0,0,0,0
919,920,Bobby Lloyd,362,890,15.0,39.0,347,851,388,445,25.0,87.0,220.0,229,0.0,0.0,169.0,290,1127,0,0,0,0,0,0,0,0,0,0,0,0
920,921,Bobby Rascoe,450,1061,3.0,21.0,447,1040,325,423,57.0,97.0,438.0,208,0.0,0.0,181.0,292,1228,0,0,0,0,0,0,0,0,0,0,0,0
921,922,Bobby Wilson,226,581,1.0,2.0,225,579,163,265,0.0,0.0,450.0,55,0.0,0.0,127.0,209,616,0,0,0,0,0,0,0,0,0,0,0,0
922,923,Bruce Spraggins,306,686,2.0,5.0,304,681,238,336,0.0,0.0,329.0,66,0.0,0.0,81.0,173,852,0,0,0,0,0,0,0,0,0,0,0,0
923,924,Bud Acton,29,74,0.0,0.0,29,74,19,29,0.0,0.0,47.0,11,0.0,0.0,0.0,35,77,0,0,0,0,0,0,0,0,0,0,0,0
924,925,Byron Beck,3681,7295,13.0,44.0,3668,7251,1228,1515,1635.0,3067.0,5261.0,978,170.0,43.0,933.0,2267,8603,2,0,0,0,0,0,0,0,0,0,0,0
925,926,Calvin Graham,4,14,0.0,0.0,4,14,5,8,0.0,0.0,10.0,0,0.0,0.0,1.0,12,13,0,0,0,0,0,0,0,0,0,0,0,0
926,927,Carroll Hooser,128,297,1.0,1.0,127,296,59,83,0.0,0.0,216.0,29,0.0,0.0,49.0,139,316,0,0,0,0,0,0,0,0,0,0,0,0
927,928,Charles Beasley,1000,2203,37.0,152.0,963,2051,757,879,80.0,375.0,750.0,942,0.0,0.0,587.0,720,2794,0,0,0,0,0,0,0,0,0,0,0,0
928,929,Charlie Williams,2875,7330,246.0,951.0,2629,6379,1381,1941,372.0,636.0,1385.0,1301,0.0,0.0,1309.0,1441,7377,2,0,0,0,0,0,5,0,0,0,0,0
929,930,Chuck Gardner,71,175,0.0,4.0,71,171,55,79,0.0,0.0,136.0,13,0.0,0.0,52.0,74,197,0,0,0,0,0,0,0,0,0,0,0,0
930,931,Cincinnatus Powell,3823,8098,31.0,113.0,3792,7985,2069,2855,1245.0,2643.0,4582.0,1330,73.0,40.0,1480.0,1978,9746,2,0,0,0,0,0,3,0,0,0,0,0
931,932,Clem Haskins,3515,7824,0.0,0.0,3515,7824,1713,2163,119.0,237.0,2087.0,2382,127.0,30.0,0.0,1504,8743,0,0,0,0,0,0,0,0,0,0,0,0
932,933,Cliff Anderson,93,271,0.0,0.0,93,271,153,250,1.0,3.0,155.0,92,0.0,0.0,3.0,137,339,0,0,0,0,0,0,0,0,0,0,1,0
933,934,Connie Hawkins,4548,9454,5.0,31.0,4543,9423,3426,4405,1043.0,2209.0,6015.0,2963,357.0,231.0,355.0,2096,12527,5,0,0,0,0,1,15,0,0,0,0,1
934,935,Craig Dill,187,488,0.0,3.0,187,485,71,106,0.0,0.0,378.0,31,0.0,0.0,64.0,164,445,0,0,0,0,0,0,0,0,0,0,0,0
935,936,Craig Spitzer,8,21,0.0,0.0,8,21,2,3,0.0,0.0,24.0,0,0.0,0.0,0.0,4,18,0,0,0,0,0,0,0,0,0,0,0,0
936,937,Dan Anderson,903,1904,0.0,0.0,903,1904,459,618,673.0,1103.0,1776.0,224,0.0,0.0,293.0,677,2265,0,0,0,0,0,0,0,0,0,0,0,0
937,938,Darel Carrier,2445,5867,398.0,1055.0,2047,4812,1723,2024,182.0,653.0,1187.0,896,0.0,0.0,906.0,1072,7011,3,0,0,0,0,0,0,0,0,0,0,0
938,939,Darrell Hardy,32,74,0.0,1.0,32,73,25,35,0.0,0.0,56.0,8,0.0,0.0,12.0,23,89,0,0,0,0,0,0,0,0,0,0,0,0
939,940,Dave Lattin,741,1554,0.0,3.0,741,1551,422,669,304.0,601.0,1332.0,184,0.0,0.0,251.0,695,1904,0,0,0,0,0,0,0,0,0,0,0,0
940,941,David Lee,126,285,2.0,6.0,124,279,120,140,3.0,0.0,187.0,20,0.0,0.0,44.0,83,374,2,0,0,0,0,0,1,0,0,0,0,0
941,942,Dennis Hamilton,282,552,0.0,1.0,282,551,92,119,104.0,237.0,442.0,112,0.0,0.0,99.0,210,656,0,0,0,0,0,0,0,0,0,0,0,0
942,943,Dennis Holman,55,153,4.0,9.0,51,144,62,103,0.0,0.0,78.0,73,0.0,0.0,40.0,85,176,0,0,0,0,0,0,0,0,0,0,0,0
943,944,Dewitt Menyard,256,692,0.0,0.0,256,692,131,197,0.0,0.0,551.0,84,0.0,0.0,99.0,218,643,1,0,0,0,0,0,0,0,0,0,0,0
944,945,Dexter Westbrook,38,78,0.0,0.0,38,78,20,28,0.0,0.0,46.0,10,0.0,0.0,26.0,60,96,0,0,0,0,0,0,0,0,0,0,0,0
945,946,Dick Lee,0,0,0.0,0.0,0,0,0,0,0.0,0.0,1.0,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
946,947,Donnie Freeman,5162,11239,11.0,80.0,5151,11159,3457,4320,1022.0,1268.0,2616.0,2624,170.0,48.0,1552.0,1956,13792,5,0,0,0,0,0,14,0,0,0,0,0
947,948,Doug Moe,2301,5377,19.0,89.0,2282,5288,1540,1924,895.0,1665.0,2560.0,1197,0.0,0.0,940.0,1286,6161,3,0,0,0,0,0,8,0,0,0,0,0
948,949,Earl Monroe,7193,15560,0.0,0.0,7193,15560,3817,4737,260.0,976.0,2896.0,3736,473.0,121.0,305.0,2555,18203,4,1,0,0,0,0,5,0,5,0,1,1
949,950,Ed Manning,1637,3713,1.0,8.0,1636,3705,546,716,406.0,1047.0,2949.0,530,137.0,27.0,326.0,1561,3821,0,0,0,0,0,0,0,0,0,0,0,0
950,951,Elton McGriff,199,431,0.0,2.0,199,429,147,242,122.0,166.0,402.0,18,0.0,0.0,85.0,235,545,0,0,0,0,0,0,0,0,0,0,0,0
